SampleNo,Type,Mean_DeltaE,15L,15a,15b,25L,25a,25b,45L,45a,45b,75L,75a,75b,110L,110a,110b,726C,718Y,783S,772S,755C,744S,717C,980,910,135,828,835,831,826,836,838,815,856,892,895,855,851,858,839,896,862,865,891,898,845,832,816,818,233,940,424,356,384,306,318,331,198,154,290,522,322,570,410,550,530,371,482,343,030,960,580,670,632,110,821,190
SUBARU 728 CK003,PRED,1.9199999570846558,32.470001220703125,51.20000076293945,23.059999465942383,27.469999313354492,46.88999938964844,22.3799991607666,20.360000610351562,39.16999816894531,21.110000610351562,16.829999923706055,34.810001373291016,19.889999389648438,14.789999961853027,32.720001220703125,17.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02866143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53145415,0.0,7.737253127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.581135602,0.0,0.0,6.227854566,11.35811714,0.0,0.0,0.0,0.0,9.53552399,0.0
SUBARU 74F CK105,REAL,0.0,61.71,-18.78,-51.87,43.92,-15.08,-39.09,23.27,-5.7,-30.14,14.61,1.36,-29.57,11.68,3.62,-29.03,1.40142778,0.0,0.0,0.0,0.0,0.0,3.271790914,3.503569449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89590476,0.0,0.0,0.0,0.0,29.4877692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186688596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65623268,0.0,0.0,4.59661662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 74F CK105,PRED,3.86299991607666,63.220001220703125,-16.079999923706055,-47.209999084472656,46.29999923706055,-11.869999885559082,-38.43000030517578,26.450000762939453,-4.139999866485596,-31.149999618530273,17.809999465942383,1.5700000524520874,-29.989999771118164,14.40999984741211,3.450000047683716,-29.229999542236328,1.40142778,0.0,0.0,0.0,0.0,0.0,3.271790914,3.503569449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89590476,0.0,0.0,0.0,0.0,29.4877692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186688596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65623268,0.0,0.0,4.59661662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 79-A CK002,REAL,0.0,41.76,-1.37,-15.91,30.84,-0.79,-13.66,15.08,0.13,-8.96,6.11,1.06,-4.11,3.88,1.03,-1.53,3.209435081,0.0,0.0,0.0,0.0,0.0,7.475725104,66.69867783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375049735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648317138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12836673,0.0,1.982534813,0.0,0.481893568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 79-A CK002,PRED,3.447000026702881,46.7599983215332,-0.23000000417232513,-14.4399995803833,33.66999816894531,0.03999999910593033,-11.949999809265137,16.959999084472656,0.800000011920929,-7.800000190734863,8.729999542236328,2.1600000858306885,-5.019999980926514,6.130000114440918,2.200000047683716,-3.4700000286102295,3.209435081,0.0,0.0,0.0,0.0,0.0,7.475725104,66.69867783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375049735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648317138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12836673,0.0,1.982534813,0.0,0.481893568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 797 CK000,REAL,0.0,84.12,3.14,40.61,83.81,3.23,40.75,83.98,3.34,40.86,84.31,3.33,38.52,81.49,3.12,36.43,2.381992719,0.0,0.0,0.0,0.0,0.0,5.555551303,50.91069413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38543068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06433903,0.0,0.0,0.0,0.0,0.390355958,0.0,2.311636181,0.0,0.0,0.0,0.0,0.0
SUBARU 797 CK000,PRED,11.076000213623047,92.80000305175781,5.369999885559082,48.400001525878906,93.2300033569336,4.440000057220459,48.099998474121094,93.54000091552734,3.940000057220459,46.61000061035156,93.56999969482422,3.9700000286102295,43.2400016784668,90.41000366210938,4.130000114440918,40.61000061035156,2.381992719,0.0,0.0,0.0,0.0,0.0,5.555551303,50.91069413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38543068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06433903,0.0,0.0,0.0,0.0,0.390355958,0.0,2.311636181,0.0,0.0,0.0,0.0,0.0
SUBARU 811 CK001,REAL,0.0,13.79,-8.43,-12.69,13.18,-8.1,-12.82,12.9,-7.85,-13.17,14.29,-6.99,-14.89,13.87,-6.91,-14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27903899,1.060546073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14126035,0.0,0.0,0.0,0.0,32.76816425,0.0,0.0,3.750990332,0.0,0.0,0.0
SUBARU 811 CK001,PRED,3.7990000247955322,18.8700008392334,-7.360000133514404,-11.789999961853027,16.65999984741211,-7.480000019073486,-11.779999732971191,16.040000915527344,-7.610000133514404,-12.399999618530273,17.43000030517578,-7.010000228881836,-13.510000228881836,17.010000228881836,-6.880000114440918,-13.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27903899,1.060546073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14126035,0.0,0.0,0.0,0.0,32.76816425,0.0,0.0,3.750990332,0.0,0.0,0.0
SUBARU 812 CK004,REAL,0.0,101.65,-6.06,63.77,86.77,-6.16,57.26,59.06,-6.86,44.43,39.59,-8.84,35.69,31.94,-9.84,32.46,25.97643287,0.0,0.0,0.0,0.0,26.86009283,11.49653779,6.467922298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634080869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031385153,0.0,0.0,2.526468063,0.0,20.00708013,0.0,0.0
SUBARU 812 CK004,PRED,3.052999973297119,100.36000061035156,-5.369999885559082,60.33000183105469,84.56999969482422,-5.199999809265137,54.25,57.15999984741211,-6.090000152587891,41.810001373291016,39.33000183105469,-7.860000133514404,33.720001220703125,32.459999084472656,-8.470000267028809,30.899999618530273,25.97643287,0.0,0.0,0.0,0.0,26.86009283,11.49653779,6.467922298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634080869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031385153,0.0,0.0,2.526468063,0.0,20.00708013,0.0,0.0
SUBARU 814 CK102,REAL,0.0,55.99,37.99,21.05,40.55,32.34,17.86,22.24,23.6,13.16,14.48,19.35,10.9,11.61,17.59,9.4,11.53648734,0.0,0.0,0.0,0.0,4.4445976,1.902543577,23.48556434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.930304144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192796249,0.0,22.75197903,0.0,0.0,0.0,0.0,0.0,0.0,29.39001162,0.365716105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 814 CK102,PRED,2.052000045776367,55.09000015258789,36.04999923706055,17.549999237060547,40.06999969482422,30.299999237060547,15.75,22.420000076293945,23.149999618530273,13.020000457763672,15.140000343322754,19.799999237060547,11.789999961853027,12.5600004196167,17.940000534057617,10.479999542236328,11.53648734,0.0,0.0,0.0,0.0,4.4445976,1.902543577,23.48556434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.930304144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192796249,0.0,22.75197903,0.0,0.0,0.0,0.0,0.0,0.0,29.39001162,0.365716105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 82H CK004,REAL,0.0,91.83,19.49,72.89,73.47,17.94,65.16,45.74,12.93,46.81,29.3,8.69,32.21,23.56,6.98,26.68,0.0,39.31953599,0.0,0.0,0.0,0.0,3.27835709,1.351655365,0.035370421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79233646,0.776991078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381565662,0.0,0.0,0.0,0.0,11.53189532,28.53229261,0.0
SUBARU 82H CK004,PRED,4.78000020980835,87.70999908447266,20.049999237060547,66.98999786376953,69.45999908447266,17.309999465942383,57.959999084472656,43.63999938964844,11.470000267028809,42.04999923706055,29.549999237060547,7.610000133514404,30.68000030517578,24.350000381469727,6.46999979019165,26.059999465942383,0.0,39.31953599,0.0,0.0,0.0,0.0,3.27835709,1.351655365,0.035370421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79233646,0.776991078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381565662,0.0,0.0,0.0,0.0,11.53189532,28.53229261,0.0
SUBARU 85-A CK000,REAL,0.0,38.02,-13.8,-2.23,28.91,-11.49,-2.44,14.98,-7.3,-2.48,6.69,-2.97,-2.26,4.28,-1.11,-1.52,2.371676936,0.0,0.0,0.0,0.0,0.0,5.524882688,41.96887759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494134496,0.0,0.0,0.0,0.814871703,37.90737331,0.0,0.0,5.918183283,0.0,0.0,0.0
SUBARU 85-A CK000,PRED,4.314000129699707,42.70000076293945,-12.119999885559082,-2.240000009536743,32.470001220703125,-10.3100004196167,-2.2799999713897705,18.329999923706055,-7.0,-2.6500000953674316,11.199999809265137,-3.6700000762939453,-3.240000009536743,8.630000114440918,-2.3499999046325684,-3.1700000762939453,2.371676936,0.0,0.0,0.0,0.0,0.0,5.524882688,41.96887759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494134496,0.0,0.0,0.0,0.814871703,37.90737331,0.0,0.0,5.918183283,0.0,0.0,0.0
SUBARU 89N CK002,REAL,0.0,97.45,1.06,17.98,75.52,0.82,14.74,42.81,0.26,8.5,24.19,-0.21,2.88,18.05,-0.48,0.74,0.0,0.0,0.0,0.0,0.0,30.20489622,12.94824104,47.99227267,0.053907121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023068259,0.0,0.0,0.242071351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632681604,0.0,0.0,0.0,0.0,0.0,0.0,4.902861734
SUBARU 89N CK002,PRED,1.5750000476837158,95.25,-0.05000000074505806,16.149999618530273,74.88999938964844,-0.25999999046325684,13.229999542236328,43.5,-0.41999998688697815,7.480000019073486,24.40999984741211,-0.3799999952316284,3.200000047683716,17.530000686645508,-0.25,1.590000033378601,0.0,0.0,0.0,0.0,0.0,30.20489622,12.94824104,47.99227267,0.053907121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023068259,0.0,0.0,0.242071351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632681604,0.0,0.0,0.0,0.0,0.0,0.0,4.902861734
SUBARU 95 CK001,REAL,0.0,37.62,-10.41,-33.96,28.08,-7.47,-29.41,13.84,-2.61,-21.05,6.37,0.86,-14.73,4.25,1.29,-10.29,8.226965326,0.0,0.0,0.0,0.0,0.0,0.0,19.14171762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47454747,0.0,0.0,11.10103566,0.0,1.437430258,17.28929333,7.32901034,0.0,0.0,0.0,0.0,0.0
SUBARU 95 CK001,PRED,4.841000080108643,37.54999923706055,-5.199999809265137,-27.469999313354492,29.239999771118164,-3.9100000858306885,-23.690000534057617,16.5,-1.8200000524520874,-17.68000030517578,8.829999923706055,0.38999998569488525,-13.319999694824219,5.96999979019165,0.949999988079071,-10.720000267028809,8.226965326,0.0,0.0,0.0,0.0,0.0,0.0,19.14171762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47454747,0.0,0.0,11.10103566,0.0,1.437430258,17.28929333,7.32901034,0.0,0.0,0.0,0.0,0.0
SUBARU 95H CK081,REAL,0.0,29.59,5.92,-49.57,14.81,4.44,-33.02,4.7,3.21,-18.32,3.4,2.76,-12.92,2.96,2.35,-10.51,0.0,0.0,1.326954481,0.0,0.0,0.0,0.0,14.82187093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02962165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653973987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550602081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961835469,53.48643704,0.0,0.0,4.16870437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU 95H CK081,PRED,3.135999917984009,30.979999542236328,6.539999961853027,-46.09000015258789,18.149999618530273,4.510000228881836,-32.400001525878906,7.400000095367432,3.490000009536743,-19.479999542236328,5.71999979019165,3.069999933242798,-14.5600004196167,5.139999866485596,2.390000104904175,-12.069999694824219,0.0,0.0,1.326954481,0.0,0.0,0.0,0.0,14.82187093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02962165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653973987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550602081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961835469,53.48643704,0.0,0.0,4.16870437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBARU E6T CK001,REAL,0.0,97.51,-25.99,-9.57,78.89,-24.42,-7.87,50.45,-21.49,-7.8,34.27,-20.82,-9.15,28.1,-20.97,-9.85,0.0,0.0,0.0,0.0,0.0,0.0,33.63243931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43137389,0.0,0.0,0.0,0.0,0.0,15.17800851,0.0,0.0,0.0,0.0,0.0,0.0,1.045558032,0.0,0.0,0.0,0.0,0.0,0.0,1.225657276,0.0,0.0,0.0,0.0,0.0,0.0,6.774412641,0.0,0.0,0.0,0.0,0.0,2.02840631,0.0,0.0,4.684144035,0.0,0.0,0.0
SUBARU E6T CK001,PRED,2.4749999046325684,95.54000091552734,-24.969999313354492,-7.369999885559082,78.04000091552734,-22.940000534057617,-6.269999980926514,50.5099983215332,-19.75,-6.550000190734863,34.29999923706055,-18.56999969482422,-8.369999885559082,28.5,-18.690000534057617,-9.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,33.63243931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43137389,0.0,0.0,0.0,0.0,0.0,15.17800851,0.0,0.0,0.0,0.0,0.0,0.0,1.045558032,0.0,0.0,0.0,0.0,0.0,0.0,1.225657276,0.0,0.0,0.0,0.0,0.0,0.0,6.774412641,0.0,0.0,0.0,0.0,0.0,2.02840631,0.0,0.0,4.684144035,0.0,0.0,0.0
SUBARU K7X CK003,REAL,0.0,44.63,0.13,-61.23,36.26,-0.42,-52.01,22.42,2.51,-40.16,13.4,8.5,-35.27,9.53,10.83,-32.61,0.0,0.0,0.0,0.0,0.0,0.0,8.033512702,1.022590976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89135505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67265733,0.0,0.317167255,7.672108142,0.0,2.661694854,0.0,11.72891369,0.0,0.0,0.0,0.0,0.0
SUBARU K7X CK003,PRED,4.515999794006348,50.060001373291016,0.8100000023841858,-56.36000061035156,39.63999938964844,0.5600000023841858,-48.06999969482422,24.3799991607666,3.6500000953674316,-37.720001220703125,15.640000343322754,8.40999984741211,-33.040000915527344,12.0600004196167,9.989999771118164,-30.389999389648438,0.0,0.0,0.0,0.0,0.0,0.0,8.033512702,1.022590976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89135505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67265733,0.0,0.317167255,7.672108142,0.0,2.661694854,0.0,11.72891369,0.0,0.0,0.0,0.0,0.0
SUBARU W083G CK000,REAL,0.0,122.02,6.03,34.78,93.94,5.42,31.67,53.87,3.24,26.06,33.17,2.51,22.85,26.97,2.93,22.36,0.0,22.12800487,0.0,53.62181644,0.0,0.0,0.0,1.005684739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78188366,0.0,7.770868284,0.0,0.0,0.0,0.0,0.0,0.220596731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077126825,0.0,0.0,0.0,0.0,1.394018451,0.0,0.0
SUBARU W083G CK000,PRED,2.3510000705718994,117.86000061035156,8.329999923706055,37.2599983215332,91.06999969482422,6.670000076293945,31.90999984741211,52.75,3.8299999237060547,24.780000686645508,32.75,3.119999885559082,22.209999084472656,26.850000381469727,3.390000104904175,22.329999923706055,0.0,22.12800487,0.0,53.62181644,0.0,0.0,0.0,1.005684739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78188366,0.0,7.770868284,0.0,0.0,0.0,0.0,0.0,0.220596731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077126825,0.0,0.0,0.0,0.0,1.394018451,0.0,0.0
SUZUKI 061 CK002,REAL,0.0,32.7,50.96,25.59,32.08,51.3,25.96,31.85,51.33,25.52,32.62,50.94,22.28,31.64,49.68,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879027901,5.716108241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22940177,0.0,0.0,11.72460418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75367142,0.0,0.0,0.0,1.697186491,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI 061 CK002,PRED,3.746999979019165,34.439998626708984,48.810001373291016,23.540000915527344,32.790000915527344,48.650001525878906,23.920000076293945,31.5,48.56999969482422,22.84000015258789,31.459999084472656,48.310001373291016,19.610000610351562,30.280000686645508,47.08000183105469,18.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879027901,5.716108241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22940177,0.0,0.0,11.72460418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75367142,0.0,0.0,0.0,1.697186491,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI 061 CK101,REAL,0.0,31.69,54.51,34.62,31.33,54.43,34.58,31.1,54.38,34.05,31.66,54.09,30.69,30.67,52.66,29.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.964488126,3.758870928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2589535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01768745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI 061 CK101,PRED,3.7070000171661377,32.7400016784668,52.060001373291016,31.219999313354492,31.450000762939453,52.06999969482422,31.940000534057617,30.690000534057617,52.09000015258789,30.950000762939453,31.079999923706055,51.86000061035156,28.239999771118164,29.8799991607666,50.5,27.030000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.964488126,3.758870928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2589535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01768745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI 0AA CK001,REAL,0.0,57.18,-15.03,-13.64,39.35,-11.07,-11.46,17.48,-4.59,-7.51,7.06,0.78,-4.72,4.33,1.78,-2.51,7.9689237,0.0,0.0,3.191041627,0.0,3.191041627,0.0,64.74750506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59515571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322377737,0.0,0.0,0.0,0.0,0.391054819,0.0,9.59289972,0.0,0.0,0.0,0.0,0.0
SUZUKI 0AA CK001,PRED,2.7869999408721924,58.380001068115234,-14.869999885559082,-13.0600004196167,41.630001068115234,-11.010000228881836,-11.100000381469727,20.530000686645508,-4.820000171661377,-8.09000015258789,10.130000114440918,0.18000000715255737,-6.409999847412109,6.840000152587891,1.659999966621399,-5.110000133514404,7.9689237,0.0,0.0,3.191041627,0.0,3.191041627,0.0,64.74750506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59515571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322377737,0.0,0.0,0.0,0.0,0.391054819,0.0,9.59289972,0.0,0.0,0.0,0.0,0.0
SUZUKI 0FT CK002,REAL,0.0,35.07,54.64,22.99,25.54,45.75,22.68,18.23,37.51,21.68,17.01,35.29,20.79,16.08,34.21,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.07329052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37919041,0.0,0.712876951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83464212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
